0.867955307,0.41545452,-0.027517214
0.864231584,0.416846027,-0.02911154
0.862943188,0.418373601,-0.029966871
0.861573772,0.419918111,-0.030838427
0.860257414,0.421314069,-0.031802357
0.858854058,0.422518318,-0.032485755
0.857102053,0.423639891,-0.033268731
0.854406423,0.424321082,-0.034241391
0.851099183,0.42476301,-0.03555358
0.849395646,0.425939481,-0.036164902
0.848162918,0.426651938,-0.036618879
0.846758404,0.427662089,-0.037159985
0.844914872,0.428443117,-0.037620154
0.842526645,0.429385367,-0.038385899
0.840315003,0.429996222,-0.039246032
0.838758553,0.430853592,-0.03979979
0.836008915,0.43133104,-0.040427144
0.833763347,0.432071142,-0.041260958
0.831271372,0.432580244,-0.042066061
0.828867033,0.433326698,-0.042935448
0.825625376,0.433484198,-0.043755755
0.823358778,0.434047983,-0.044488081
0.821757697,0.434585031,-0.044985764
0.819572403,0.435280389,-0.045713376
0.817249811,0.435782054,-0.046497478
0.814275962,0.436447018,-0.047436202
0.81216816,0.436805706,-0.048153495
0.809373498,0.437289343,-0.04913256
0.807030615,0.43778714,-0.049937866
0.805347505,0.438607544,-0.050578143
0.802124972,0.438712013,-0.051557369
0.798896509,0.439332496,-0.052448682
0.796783295,0.439984394,-0.05318152
0.793433373,0.439869369,-0.054177855
0.790712762,0.439878061,-0.055312709
0.787706197,0.440173602,-0.056216882
0.784981781,0.440502156,-0.057180521
0.783055916,0.440939807,-0.057911724
0.778288962,0.440880965,-0.059031351
0.776467963,0.441303169,-0.059495683
0.773739169,0.441547865,-0.060167308
0.771472885,0.442180811,-0.060865972
0.768544521,0.442043431,-0.061571315
0.76513681,0.442411279,-0.062636565
0.760948875,0.442222142,-0.063753853
0.757471008,0.442110715,-0.064831826
0.753312286,0.441683985,-0.065761282
0.751204242,0.441891578,-0.066334493
0.748736533,0.441999036,-0.067060631
0.744851021,0.441986589,-0.068046596
0.742683437,0.442214483,-0.068592483
0.739790606,0.442275695,-0.06930833
0.734544325,0.441746895,-0.070894517
0.732435772,0.441923309,-0.071459362
0.730350631,0.441799272,-0.072053337
0.726536797,0.441735626,-0.073239426
0.723659698,0.4417197,-0.073943476
0.719883245,0.441387446,-0.074869835
0.717391895,0.441342711,-0.075618103
0.716027261,0.441504558,-0.076124122
0.710125588,0.440697834,-0.077548453
0.706658221,0.439705253,-0.078411465
0.703351815,0.439652332,-0.079505952
0.699103943,0.438989666,-0.080372639
0.696841086,0.438991694,-0.081052478
0.693919072,0.438820126,-0.081860382
0.689960525,0.438335835,-0.082704306
0.68752749,0.437938758,-0.083415978
0.684228031,0.437672489,-0.084274048
0.681015271,0.437163875,-0.085110818
0.678859313,0.437032463,-0.085755354
0.673987603,0.435967277,-0.086784583
0.671664034,0.435680069,-0.087452143
0.669008727,0.434973858,-0.088138613
0.664013036,0.433215398,-0.089592739
0.661468131,0.43294409,-0.090314147
0.658698197,0.432685492,-0.090772661
0.654926105,0.431558845,-0.091559664
0.651996142,0.431056845,-0.092284064
0.648846028,0.430188835,-0.093063126
0.646306508,0.429634757,-0.093601077
0.64485638,0.429422859,-0.093965212
0.637792033,0.426996325,-0.09576607
0.636537154,0.42682223,-0.096141252
0.632992156,0.425916819,-0.096822068
0.629627169,0.425275713,-0.097638186
0.625741684,0.423948485,-0.098424011
0.621995681,0.422943044,-0.099075611
0.618890349,0.421967744,-0.099873086
0.615628205,0.420675297,-0.10089444
0.612111293,0.419612021,-0.101598847
0.608038748,0.418796527,-0.102280554
0.604766455,0.417615302,-0.102976404
0.601541226,0.417038209,-0.103494467
0.59869011,0.416245754,-0.10401399
0.596051213,0.415711188,-0.104774737
0.590865328,0.414097039,-0.105847096
0.587767701,0.413085584,-0.10649733
0.583906857,0.412085951,-0.10722414
0.577935869,0.409804967,-0.108533068
0.574676509,0.40873961,-0.10912695
0.571705137,0.408036512,-0.109650242
0.568602246,0.407261103,-0.110093476
0.564602265,0.406097845,-0.110952338
0.560027966,0.404492633,-0.111746896
0.55540804,0.403209503,-0.112368812
0.552639436,0.402208898,-0.113044058
0.547842394,0.400872708,-0.113763087
0.544860644,0.399993442,-0.114033243
0.541751759,0.398839394,-0.114479675
0.538065448,0.397967082,-0.115060458
0.533096991,0.395442278,-0.116009626
0.530708048,0.394684967,-0.116366721
0.526118938,0.393109477,-0.116875713
0.522607049,0.391586818,-0.11753971
0.518667384,0.390072699,-0.117947511
0.516482442,0.389232902,-0.118481274
0.512675177,0.387669697,-0.119181032
0.508409398,0.385853573,-0.11964583
0.504554643,0.384291271,-0.120257121
0.500979368,0.382758591,-0.120898639
0.497262059,0.381254222,-0.1215901
0.493970694,0.380107751,-0.122092233
0.490584492,0.378791774,-0.122460412
0.488138762,0.377823934,-0.12286531
0.485775457,0.376663395,-0.123165724
0.477288134,0.373340525,-0.124203383
0.473770988,0.371866088,-0.124536627
0.471336775,0.370854046,-0.124611456
0.467684984,0.369385346,-0.124866114
0.462948213,0.367314222,-0.125449741
0.459638161,0.36584712,-0.125838999
0.456237999,0.364495981,-0.126116605
